year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,8,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",671.0,195.0,62.51,11.22,47.06,0.2,74.01,10.0,2.0,13847.0,4866.0,1221.0,2079.0,31.0,5650.0
2023,8,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",92.0,13.0,5.73,0.97,0.13,0.0,6.17,2.0,0.0,1364.0,364.0,59.0,19.0,0.0,922.0
2023,8,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",244.0,69.0,26.03,1.94,7.71,0.25,33.07,2.0,0.0,5889.0,1672.0,158.0,310.0,21.0,3728.0
2023,8,AA,American Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",72.0,18.0,6.03,0.47,4.65,0.0,6.85,0.0,0.0,1005.0,368.0,48.0,192.0,0.0,397.0
2023,8,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",447.0,129.0,40.22,3.59,27.19,0.25,57.76,5.0,3.0,11667.0,3675.0,514.0,1169.0,9.0,6300.0
2023,8,AA,American Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",62.0,25.0,9.74,0.0,5.15,0.0,10.11,0.0,0.0,2900.0,800.0,0.0,344.0,0.0,1756.0
2023,8,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",93.0,25.0,10.35,0.0,3.81,0.0,10.84,1.0,0.0,3519.0,714.0,0.0,143.0,0.0,2662.0
2023,8,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",166.0,56.0,17.95,1.69,5.15,0.0,31.22,2.0,2.0,8476.0,2361.0,76.0,263.0,0.0,5776.0
2023,8,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",122.0,33.0,11.03,1.49,4.22,0.05,16.2,1.0,0.0,3809.0,496.0,169.0,154.0,3.0,2987.0
2023,8,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",123.0,44.0,10.4,4.01,2.63,0.11,26.85,0.0,0.0,3849.0,753.0,324.0,122.0,27.0,2623.0
2023,8,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",186.0,41.0,14.52,0.0,14.92,0.0,11.55,0.0,2.0,2878.0,959.0,0.0,370.0,0.0,1549.0
2023,8,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",9.0,5.0,1.28,0.0,0.02,0.0,3.7,0.0,0.0,581.0,125.0,0.0,3.0,0.0,453.0
2023,8,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",76.0,12.0,4.85,0.75,0.67,0.0,5.73,0.0,0.0,834.0,338.0,49.0,23.0,0.0,424.0
2023,8,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",683.0,180.0,75.08,8.1,19.13,0.0,77.69,8.0,1.0,17333.0,7728.0,838.0,1105.0,0.0,7662.0
2023,8,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",73.0,25.0,14.01,0.0,1.61,0.0,9.38,3.0,0.0,4343.0,2493.0,0.0,51.0,0.0,1799.0
2023,8,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",184.0,59.0,20.56,3.8,8.7,0.0,25.94,3.0,0.0,4670.0,1496.0,309.0,430.0,0.0,2435.0
2023,8,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",561.0,170.0,50.09,4.02,24.68,1.15,90.06,5.0,0.0,17791.0,4270.0,345.0,1042.0,51.0,12083.0
2023,8,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",99.0,15.0,3.25,1.39,2.73,0.0,7.63,0.0,0.0,1365.0,207.0,192.0,187.0,0.0,779.0
2023,8,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",604.0,182.0,56.04,4.56,25.63,1.4,94.37,23.0,1.0,15927.0,3880.0,405.0,1273.0,44.0,10325.0
2023,8,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1220.0,307.0,108.58,16.89,88.99,1.73,90.82,8.0,2.0,27925.0,10897.0,2402.0,4092.0,41.0,10493.0
2023,8,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",62.0,15.0,5.69,0.0,4.69,0.0,4.62,0.0,1.0,1007.0,561.0,0.0,124.0,0.0,322.0
2023,8,AA,American Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1219.0,413.0,126.67,12.53,89.46,3.5,180.83,11.0,1.0,36270.0,10163.0,1045.0,4053.0,193.0,20816.0
2023,8,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2611.0,661.0,228.63,24.32,131.79,0.66,275.6,19.0,8.0,64858.0,26362.0,2603.0,5576.0,53.0,30264.0
2023,8,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",75.0,21.0,7.12,0.0,0.53,0.0,13.35,2.0,0.0,3293.0,944.0,0.0,62.0,0.0,2287.0
2023,8,AA,American Airlines Inc.,LEX,"Lexington, KY: Blue Grass",72.0,30.0,11.45,0.0,1.04,0.0,17.51,1.0,0.0,4172.0,1392.0,0.0,74.0,0.0,2706.0
2023,8,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1558.0,372.0,131.89,29.5,70.2,2.01,138.4,26.0,8.0,34763.0,11381.0,2683.0,3942.0,111.0,16646.0
2023,8,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",62.0,9.0,4.2,0.0,1.41,0.0,3.39,0.0,0.0,969.0,292.0,0.0,45.0,0.0,632.0
2023,8,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",57.0,16.0,3.96,0.0,2.45,0.0,9.59,2.0,0.0,1777.0,494.0,0.0,66.0,0.0,1217.0
2023,8,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",513.0,167.0,57.12,6.14,14.36,0.2,89.18,7.0,0.0,13922.0,4404.0,506.0,686.0,38.0,8288.0
2023,8,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1556.0,417.0,116.27,19.65,100.2,0.0,180.87,24.0,12.0,44135.0,11845.0,2606.0,6022.0,0.0,23662.0
2023,8,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",75.0,22.0,10.31,0.0,1.95,0.0,9.75,0.0,0.0,2528.0,594.0,0.0,70.0,0.0,1864.0
2023,8,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",428.0,135.0,39.04,5.98,19.95,0.0,70.02,9.0,0.0,12945.0,4058.0,514.0,686.0,0.0,7687.0
2023,8,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",141.0,25.0,12.53,0.02,1.39,0.0,11.05,2.0,0.0,1386.0,482.0,1.0,47.0,0.0,856.0
2023,8,AA,American Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",17.0,4.0,3.04,0.0,0.31,0.0,0.66,0.0,0.0,313.0,229.0,0.0,44.0,0.0,40.0
2023,8,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4604.0,1094.0,315.59,30.91,351.33,6.24,389.93,86.0,34.0,102683.0,31859.0,3022.0,20060.0,366.0,47376.0
2023,8,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",214.0,74.0,25.66,3.04,5.92,0.0,39.38,3.0,0.0,7645.0,2779.0,300.0,265.0,0.0,4301.0
2023,8,AA,American Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",73.0,26.0,10.04,0.0,2.51,0.0,13.44,2.0,0.0,2955.0,810.0,0.0,114.0,0.0,2031.0
2023,8,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",207.0,57.0,18.43,2.16,5.91,0.0,30.5,1.0,0.0,5855.0,2007.0,195.0,187.0,0.0,3466.0
2023,8,AA,American Airlines Inc.,MSO,"Missoula, MT: Missoula Montana",44.0,11.0,2.94,0.0,4.37,0.0,3.7,0.0,0.0,554.0,93.0,0.0,142.0,0.0,319.0
2023,8,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",402.0,86.0,35.23,3.34,14.12,0.0,33.31,2.0,0.0,7966.0,3772.0,269.0,864.0,0.0,3061.0
2023,8,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",538.0,152.0,48.12,5.77,16.85,0.0,81.26,9.0,2.0,13254.0,4943.0,508.0,707.0,0.0,7096.0
2023,8,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",62.0,18.0,6.5,0.47,0.0,0.0,11.02,0.0,0.0,2010.0,581.0,9.0,0.0,0.0,1420.0
2023,8,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",134.0,28.0,7.92,3.02,4.5,0.0,12.56,5.0,0.0,1547.0,339.0,254.0,105.0,0.0,849.0
2023,8,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",124.0,23.0,8.66,0.0,7.83,0.0,6.51,5.0,0.0,1185.0,558.0,0.0,301.0,0.0,326.0
2023,8,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",247.0,63.0,21.89,1.0,4.4,0.0,35.7,3.0,1.0,7256.0,1302.0,100.0,273.0,0.0,5581.0
2023,8,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",216.0,50.0,23.66,0.43,4.05,0.0,21.87,1.0,1.0,4060.0,2270.0,17.0,368.0,0.0,1405.0
2023,8,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",297.0,106.0,32.08,2.92,3.63,1.0,66.37,2.0,0.0,11702.0,3488.0,259.0,220.0,178.0,7557.0
2023,8,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4397.0,941.0,239.87,40.4,234.33,4.03,422.37,56.0,12.0,94427.0,26135.0,5095.0,13348.0,167.0,49682.0
2023,8,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",260.0,67.0,24.34,4.0,6.23,0.0,32.43,5.0,1.0,12245.0,3986.0,674.0,279.0,0.0,7306.0
2023,8,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",354.0,100.0,31.49,2.37,15.42,0.0,50.72,5.0,3.0,8740.0,1782.0,476.0,854.0,0.0,5628.0
2023,8,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",358.0,100.0,33.95,3.64,11.4,0.04,50.97,4.0,0.0,10803.0,4035.0,343.0,506.0,3.0,5916.0
2023,8,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",4135.0,950.0,269.45,51.26,180.99,0.08,448.22,60.0,7.0,106729.0,36784.0,4914.0,8163.0,14.0,56854.0
2023,8,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4513.0,824.0,283.45,27.58,95.27,2.5,415.2,30.0,10.0,109272.0,49607.0,1742.0,3609.0,232.0,54082.0
2023,8,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",586.0,178.0,54.57,5.95,19.58,0.52,97.37,11.0,0.0,15503.0,3342.0,654.0,864.0,11.0,10632.0
2023,8,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",170.0,49.0,10.75,1.1,7.81,0.0,29.34,0.0,0.0,3509.0,834.0,42.0,331.0,0.0,2302.0
2023,8,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",97.0,25.0,9.46,0.0,0.72,0.0,14.82,3.0,0.0,2328.0,483.0,0.0,30.0,0.0,1815.0
2023,8,AA,American Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",172.0,41.0,12.16,2.33,8.32,0.0,18.19,3.0,0.0,2642.0,666.0,189.0,323.0,0.0,1464.0
2023,8,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",223.0,55.0,19.45,2.24,6.21,0.0,27.1,1.0,1.0,4965.0,1700.0,193.0,289.0,0.0,2783.0
2023,8,AA,American Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",4.0,2.0,0.69,0.0,0.81,0.0,0.51,0.0,0.0,178.0,61.0,0.0,68.0,0.0,49.0
2023,8,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",997.0,295.0,92.44,10.51,34.38,0.0,157.67,20.0,1.0,28502.0,8196.0,903.0,1870.0,0.0,17533.0
2023,8,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",338.0,111.0,37.52,4.68,5.75,0.64,62.41,8.0,0.0,11513.0,4418.0,380.0,289.0,35.0,6391.0
2023,8,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",230.0,59.0,18.45,1.9,7.03,0.0,31.63,1.0,0.0,5252.0,2444.0,192.0,267.0,0.0,2349.0
2023,8,AA,American Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",63.0,18.0,1.91,1.76,1.58,0.93,11.83,2.0,1.0,1790.0,110.0,290.0,128.0,38.0,1224.0
2023,8,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",390.0,114.0,30.59,2.97,23.37,0.0,57.08,7.0,1.0,9970.0,2939.0,242.0,1053.0,0.0,5736.0
2023,8,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",789.0,249.0,84.73,6.86,37.85,0.54,119.02,8.0,2.0,25312.0,9148.0,891.0,1985.0,35.0,13253.0
2023,8,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",671.0,183.0,61.8,5.44,21.1,0.78,93.89,4.0,1.0,16724.0,6162.0,205.0,894.0,29.0,9434.0
2023,8,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",164.0,45.0,7.25,5.95,7.87,0.72,23.2,5.0,1.0,5444.0,1038.0,390.0,365.0,21.0,3630.0
2023,8,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",123.0,36.0,12.93,0.0,1.93,0.0,21.14,2.0,0.0,2638.0,776.0,0.0,80.0,0.0,1782.0
2023,8,AA,American Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",60.0,23.0,9.3,0.77,2.17,0.0,10.77,0.0,0.0,3742.0,528.0,511.0,324.0,0.0,2379.0
2023,8,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",260.0,81.0,36.3,5.43,8.22,0.01,31.03,3.0,0.0,8545.0,4730.0,632.0,338.0,1.0,2844.0
2023,8,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",641.0,189.0,61.79,10.27,40.74,1.59,74.61,5.0,0.0,14516.0,4349.0,1070.0,1574.0,84.0,7439.0
2023,8,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",918.0,276.0,94.14,8.78,45.44,0.0,127.63,5.0,1.0,28084.0,12613.0,680.0,1829.0,0.0,12962.0
2023,8,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",171.0,33.0,18.17,0.89,2.92,1.3,9.72,0.0,0.0,3896.0,2821.0,155.0,143.0,50.0,727.0
2023,8,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",293.0,82.0,29.23,6.67,13.53,0.03,32.54,2.0,1.0,6076.0,2586.0,329.0,672.0,4.0,2485.0
2023,8,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",313.0,119.0,43.71,1.08,10.82,0.0,63.39,3.0,1.0,10264.0,3366.0,49.0,512.0,0.0,6337.0
2023,8,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",315.0,111.0,41.88,1.89,13.13,0.0,54.1,1.0,0.0,7722.0,2902.0,149.0,550.0,0.0,4121.0
2023,8,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",577.0,112.0,44.65,4.66,24.16,0.6,37.92,5.0,1.0,8848.0,3918.0,280.0,753.0,21.0,3876.0
2023,8,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",125.0,39.0,12.27,1.28,7.0,0.0,18.45,8.0,0.0,3587.0,1305.0,164.0,288.0,0.0,1830.0
2023,8,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",582.0,191.0,69.94,9.16,26.13,0.2,85.58,2.0,1.0,15799.0,5974.0,870.0,969.0,72.0,7914.0
2023,8,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",113.0,11.0,1.2,1.84,5.63,0.0,2.33,0.0,0.0,853.0,148.0,159.0,209.0,0.0,337.0
2023,8,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",47.0,12.0,6.21,1.88,1.79,0.0,2.12,0.0,0.0,453.0,245.0,60.0,66.0,0.0,82.0
2023,8,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",135.0,42.0,13.43,1.28,4.65,0.36,22.27,1.0,1.0,3026.0,794.0,147.0,181.0,39.0,1865.0
2023,8,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1029.0,289.0,83.75,8.57,63.52,2.76,130.4,73.0,2.0,26179.0,7021.0,944.0,3402.0,93.0,14719.0
2023,8,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",167.0,46.0,23.06,1.36,2.48,0.18,18.91,2.0,0.0,4889.0,3018.0,65.0,124.0,7.0,1675.0
2023,8,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",260.0,69.0,26.88,1.57,6.6,0.0,33.95,3.0,2.0,4472.0,1972.0,191.0,238.0,0.0,2071.0
2023,8,AA,American Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",31.0,12.0,3.72,0.0,0.28,0.0,8.0,0.0,0.0,969.0,186.0,0.0,6.0,0.0,777.0
2023,8,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",115.0,31.0,10.4,0.24,5.08,0.21,15.08,1.0,0.0,1793.0,571.0,20.0,234.0,17.0,951.0
2023,8,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",219.0,76.0,18.84,3.83,17.73,0.0,35.59,1.0,0.0,7843.0,1685.0,628.0,760.0,0.0,4770.0
2023,8,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",60.0,15.0,2.43,0.0,2.07,0.0,10.5,1.0,1.0,2577.0,232.0,0.0,110.0,0.0,2235.0
2023,8,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",79.0,21.0,6.21,0.16,7.57,0.0,7.06,0.0,0.0,1054.0,561.0,13.0,231.0,0.0,249.0
2023,8,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
2023,8,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",79.0,12.0,3.14,0.0,2.69,0.0,6.17,2.0,0.0,411.0,143.0,0.0,67.0,0.0,201.0
2023,8,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",39.0,4.0,1.8,0.0,0.58,0.0,1.63,0.0,0.0,120.0,54.0,0.0,18.0,0.0,48.0
2023,8,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1463.0,312.0,76.22,0.92,100.1,24.46,110.29,10.0,1.0,12998.0,3741.0,328.0,3051.0,638.0,5240.0
2023,8,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",124.0,24.0,6.6,0.0,10.13,0.0,7.27,0.0,2.0,987.0,241.0,0.0,450.0,0.0,296.0
2023,8,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",279.0,61.0,16.45,0.37,33.74,0.0,10.44,1.0,0.0,2715.0,1177.0,11.0,1153.0,0.0,374.0
2023,8,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",62.0,12.0,3.24,1.0,3.95,0.0,3.81,4.0,0.0,372.0,71.0,26.0,119.0,0.0,156.0
2023,8,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",89.0,18.0,6.5,0.0,4.82,0.0,6.68,0.0,0.0,577.0,313.0,0.0,107.0,0.0,157.0
2023,8,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",27.0,9.0,1.92,0.0,2.34,0.0,4.73,0.0,0.0,607.0,296.0,0.0,55.0,0.0,256.0
2023,8,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",257.0,63.0,12.3,5.4,34.58,0.1,10.63,0.0,0.0,3581.0,670.0,259.0,1915.0,2.0,735.0
2023,8,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31.0,9.0,2.9,1.0,0.9,0.0,4.2,0.0,0.0,536.0,231.0,45.0,42.0,0.0,218.0
2023,8,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",182.0,43.0,11.67,0.0,15.75,0.0,15.59,0.0,2.0,1859.0,461.0,0.0,562.0,0.0,836.0
2023,8,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62.0,11.0,4.41,0.0,2.54,0.0,4.05,0.0,1.0,319.0,121.0,0.0,80.0,0.0,118.0
2023,8,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",89.0,21.0,8.05,0.0,4.76,0.0,8.19,0.0,0.0,797.0,425.0,0.0,166.0,0.0,206.0
2023,8,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62.0,14.0,2.38,0.0,2.32,0.0,9.31,0.0,0.0,681.0,68.0,0.0,123.0,0.0,490.0
2023,8,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",31.0,5.0,2.44,0.0,2.56,0.0,0.0,0.0,2.0,126.0,66.0,0.0,60.0,0.0,0.0
2023,8,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",62.0,8.0,3.73,0.0,2.58,0.0,1.7,0.0,0.0,267.0,166.0,0.0,60.0,0.0,41.0
2023,8,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",62.0,9.0,4.88,0.0,2.36,0.0,1.76,0.0,1.0,263.0,167.0,0.0,63.0,0.0,33.0
2023,8,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31.0,3.0,0.92,0.0,1.43,0.0,0.66,0.0,0.0,183.0,120.0,0.0,44.0,0.0,19.0
2023,8,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",87.0,14.0,5.96,0.0,5.93,0.0,2.11,0.0,0.0,437.0,206.0,0.0,165.0,0.0,66.0
2023,8,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155.0,34.0,6.1,0.0,21.51,0.0,6.4,0.0,1.0,1611.0,394.0,0.0,887.0,0.0,330.0
2023,8,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",216.0,36.0,6.43,1.62,16.56,0.0,11.39,0.0,1.0,2322.0,850.0,76.0,897.0,0.0,499.0
2023,8,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",235.0,96.0,23.23,0.0,52.72,1.67,18.38,0.0,2.0,4188.0,1076.0,0.0,2237.0,49.0,826.0
2023,8,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",35.0,4.0,1.0,0.0,0.21,0.0,2.79,1.0,0.0,126.0,33.0,0.0,10.0,0.0,83.0
2023,8,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",62.0,12.0,3.22,0.0,3.58,0.0,5.2,0.0,1.0,394.0,118.0,0.0,125.0,0.0,151.0
2023,8,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",31.0,12.0,1.78,0.0,7.54,0.69,1.98,0.0,0.0,324.0,68.0,0.0,167.0,18.0,71.0
2023,8,AS,Alaska Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",31.0,13.0,1.91,0.0,8.04,0.0,3.05,0.0,0.0,423.0,134.0,0.0,212.0,0.0,77.0
2023,8,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",337.0,80.0,22.1,1.09,34.05,0.0,22.77,3.0,0.0,4694.0,1556.0,232.0,1051.0,0.0,1855.0
2023,8,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",241.0,49.0,8.56,0.0,19.83,0.0,20.61,0.0,0.0,1976.0,394.0,0.0,509.0,0.0,1073.0
2023,8,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",31.0,9.0,4.8,0.0,2.98,0.0,1.22,0.0,0.0,238.0,104.0,0.0,112.0,0.0,22.0
2023,8,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31.0,11.0,1.06,1.0,7.22,0.0,1.71,0.0,1.0,419.0,35.0,119.0,193.0,0.0,72.0
2023,8,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",217.0,65.0,18.57,4.9,13.94,2.64,24.94,1.0,0.0,2473.0,726.0,218.0,416.0,55.0,1058.0
2023,8,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",14.0,2.0,0.0,0.0,0.03,0.0,1.97,0.0,0.0,145.0,0.0,0.0,2.0,0.0,143.0
2023,8,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",372.0,93.0,27.14,4.02,40.65,0.87,20.32,0.0,1.0,4502.0,1879.0,273.0,1439.0,30.0,881.0
2023,8,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",248.0,48.0,11.54,1.04,12.39,1.0,22.03,2.0,1.0,2805.0,605.0,97.0,429.0,16.0,1658.0
2023,8,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",89.0,21.0,9.43,0.0,5.9,0.0,5.67,0.0,0.0,944.0,561.0,0.0,171.0,0.0,212.0
2023,8,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",62.0,19.0,7.98,0.0,2.53,0.8,7.69,0.0,0.0,735.0,404.0,0.0,66.0,16.0,249.0
2023,8,AS,Alaska Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",372.0,68.0,12.39,3.1,37.77,0.0,14.74,1.0,1.0,2948.0,656.0,140.0,1524.0,0.0,628.0
2023,8,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",475.0,72.0,23.19,0.5,15.72,0.98,31.61,1.0,1.0,4065.0,1688.0,8.0,568.0,28.0,1773.0
2023,8,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",186.0,28.0,7.26,0.0,8.52,0.0,12.22,0.0,1.0,1475.0,430.0,0.0,298.0,0.0,747.0
